Task=98 Orders=41 Vehicles=307 Scores=1619
98	1	3	43.97
98	1	9	40.15
98	1	13	17.49
98	1	23	17.62
98	1	26	39.35
98	1	28	49.99
98	1	39	31.59
98	1	41	18.49
98	1	51	44.63
98	1	58	47.00
98	1	63	29.82
98	1	64	32.82
98	1	76	45.66
98	1	103	28.77
98	1	106	39.10
98	1	112	31.15
98	1	116	30.69
98	1	127	20.96
98	1	140	47.62
98	1	143	16.15
98	1	145	14.31
98	1	146	38.54
98	1	157	19.99
98	1	168	32.37
98	1	175	41.58
98	1	176	24.15
98	1	196	22.28
98	1	197	53.25
98	1	200	20.56
98	1	218	54.94
98	1	230	39.82
98	1	231	20.35
98	1	237	42.34
98	1	247	38.28
98	1	249	20.07
98	1	251	17.00
98	1	256	22.34
98	1	259	24.14
98	1	271	30.39
98	1	283	52.44
98	1	298	25.90
98	1	300	53.27
98	1,27	13	37.83
98	1,27	23	37.15
98	1,27	26	53.48
98	1,27	41	33.45
98	1,27	64	53.15
98	1,27	76	67.01
98	1,27	103	47.48
98	1,27	127	39.41
98	1,27	143	36.80
98	1,27	168	53.03
98	1,27	175	60.48
98	1,27	197	66.44
98	1,27	200	40.17
98	1,27	230	58.77
98	1,27	259	47.20
98	1,27	271	50.28
98	1,27	283	71.20
98	2	10	61.32
98	2	25	36.31
98	2	40	50.83
98	2	48	48.94
98	2	60	37.80
98	2	91	55.46
98	2	110	68.99
98	2	138	65.01
98	2	155	53.51
98	2	172	44.79
98	2	191	50.89
98	2	215	34.51
98	2	216	52.15
98	2	248	58.21
98	2	263	58.90
98	2	279	39.82
98	2,3	25	42.83
98	2,3	138	73.28
98	2,3	215	41.73
98	2,3	216	59.28
98	2,4	25	50.30
98	2,4	40	67.04
98	2,4	60	54.62
98	2,4	138	81.48
98	2,4	215	51.10
98	2,4	216	66.94
98	2,18	25	43.76
98	2,18	40	59.25
98	2,18	60	46.76
98	2,18	91	64.01
98	2,18	138	74.18
98	2,18	155	62.25
98	2,18	172	53.99
98	2,18	191	61.73
98	2,18	215	42.99
98	2,18	216	64.79
98	2,18	279	48.31
98	2,30	25	43.75
98	2,30	40	57.46
98	2,30	60	46.59
98	2,30	91	62.35
98	2,30	138	74.00
98	2,30	155	60.13
98	2,30	172	53.79
98	2,30	191	60.20
98	2,30	279	45.96
98	2,34	25	47.10
98	2,34	40	63.21
98	2,34	60	50.79
98	2,34	91	68.00
98	2,34	138	78.63
98	2,34	155	66.94
98	2,34	172	58.27
98	2,34	191	68.72
98	2,34	279	46.41
98	3	15	29.00
98	3	22	44.79
98	3	25	24.03
98	3	44	12.76
98	3	48	34.94
98	3	54	36.49
98	3	75	36.66
98	3	83	34.48
98	3	94	38.96
98	3	117	21.38
98	3	119	28.15
98	3	128	13.61
98	3	135	14.21
98	3	138	48.32
98	3	156	28.63
98	3	167	14.89
98	3	177	13.51
98	3	185	23.96
98	3	186	49.35
98	3	207	17.58
