Task=72 Orders=24 Vehicles=201 Scores=917
72	1	3	40.93
72	1	12	35.27
72	1	15	59.21
72	1	18	56.82
72	1	21	51.37
72	1	32	27.97
72	1	35	48.41
72	1	39	48.37
72	1	56	25.73
72	1	59	36.59
72	1	72	52.03
72	1	84	21.90
72	1	89	50.13
72	1	92	46.23
72	1	98	35.20
72	1	109	44.34
72	1	115	33.44
72	1	126	34.90
72	1	134	53.70
72	1	153	43.44
72	1	159	22.80
72	1	170	30.94
72	1	172	47.87
72	1	173	38.14
72	1	181	28.66
72	1	183	28.75
72	1	196	38.49
72	1,9	3	53.92
72	1,9	12	46.14
72	1,9	39	72.90
72	1,9	109	68.34
72	1,16	3	55.01
72	1,16	12	48.23
72	1,16	32	42.82
72	1,16	35	63.13
72	1,16	39	63.77
72	1,16	89	65.52
72	1,16	92	61.63
72	1,16	98	49.23
72	1,16	109	59.34
72	1,16	196	53.54
72	1,17	3	55.51
72	1,17	12	46.85
72	1,17	32	36.73
72	1,17	35	63.38
72	1,17	39	62.44
72	1,17	59	49.14
72	1,17	84	32.34
72	1,17	89	64.10
72	1,17	92	59.34
72	1,17	98	47.96
72	1,17	109	57.79
72	1,17	126	44.03
72	1,17	134	63.54
72	1,17	153	59.79
72	1,17	159	32.30
72	1,17	173	50.87
72	1,17	181	38.08
72	1,17	183	44.18
72	1,17	196	47.35
72	2	4	33.58
72	2	23	50.66
72	2	33	25.80
72	2	38	34.59
72	2	40	18.82
72	2	44	58.10
72	2	55	31.46
72	2	61	39.79
72	2	64	33.90
72	2	65	48.89
72	2	73	30.07
72	2	79	31.31
72	2	87	41.97
72	2	116	22.25
72	2	133	22.13
72	2	138	18.69
72	2	143	33.03
72	2	158	45.13
72	2	161	27.07
72	2	163	16.25
72	2	182	21.13
72	2,21	33	44.52
72	2,21	38	54.65
72	2,21	55	53.61
72	2,21	61	57.45
72	2,21	64	52.42
72	2,21	65	67.21
72	2,21	87	61.75
72	2,21	143	45.80
72	2,21	161	45.04
72	2,22	33	35.00
72	2,22	38	47.94
72	2,22	40	28.79
72	2,22	55	45.85
