Task=31 Orders=28 Vehicles=281 Scores=1120
31	1	6	34.79
31	1	15	20.11
31	1	21	37.76
31	1	25	35.54
31	1	27	42.14
31	1	34	41.56
31	1	52	29.11
31	1	60	47.92
31	1	66	46.03
31	1	70	50.45
31	1	79	29.66
31	1	92	12.90
31	1	93	47.55
31	1	106	45.10
31	1	110	46.48
31	1	111	29.39
31	1	129	31.25
31	1	130	33.04
31	1	145	33.59
31	1	149	50.00
31	1	164	23.65
31	1	174	31.42
31	1	175	51.13
31	1	181	44.65
31	1	182	35.23
31	1	197	40.92
31	1	228	49.62
31	1	231	37.27
31	1	233	32.76
31	1	242	47.41
31	1	248	40.49
31	1	252	38.87
31	1	259	34.03
31	1,19	6	44.94
31	1,19	15	29.96
31	1,19	21	49.82
31	1,19	25	42.62
31	1,19	27	50.76
31	1,19	52	39.18
31	1,19	66	54.75
31	1,19	70	57.44
31	1,19	79	38.38
31	1,19	111	38.18
31	1,19	130	43.24
31	1,19	145	45.93
31	1,19	149	58.20
31	1,19	174	39.99
31	1,19	175	64.69
31	1,19	182	45.51
31	1,19	231	47.37
31	1,19	233	43.49
31	1,19	242	54.52
31	1,19	248	47.94
31	1,19	252	46.31
31	1,19	259	43.69
31	2	15	31.00
31	2	16	23.56
31	2	21	53.51
31	2	33	58.03
31	2	37	40.89
31	2	66	57.62
31	2	70	53.83
31	2	79	40.92
31	2	100	32.15
31	2	109	25.49
31	2	110	56.54
31	2	174	41.11
31	2	191	58.87
31	2	209	42.20
31	2	233	44.94
31	2	247	56.51
31	2,4	15	47.89
31	2,4	21	67.46
31	2,4	66	77.69
31	2,4	70	71.42
31	2,4	79	64.52
31	2,4	100	50.69
31	2,4	233	58.54
31	3	7	57.80
31	3	13	44.38
31	3	22	38.17
31	3	28	18.27
31	3	51	34.56
31	3	62	21.82
31	3	78	30.49
31	3	81	18.34
31	3	90	43.44
31	3	97	19.06
31	3	105	49.83
31	3	118	45.52
31	3	119	18.11
31	3	125	18.38
31	3	136	18.92
31	3	139	34.28
31	3	155	61.23
31	3	156	35.31
31	3	157	18.00
31	3	172	36.00
31	3	185	28.35
31	3	186	36.65
31	3	200	38.97
31	3	207	22.87
31	3	210	59.44
31	3	240	22.69
31	3	241	45.85
31	3	243	23.93
31	3,12	13	53.14
31	3,12	22	56.14
31	3,12	78	51.90
31	3,12	81	41.39
31	3,12	90	63.51
31	3,12	105	60.23
31	3,12	119	44.87
