Task=83 Orders=32 Vehicles=341 Scores=1425
83	1	67	39.82
83	1	76	39.55
83	1	113	23.46
83	1	153	54.46
83	1	155	25.58
83	1	157	59.13
83	1	172	47.61
83	1	225	39.70
83	1	227	33.63
83	1	242	47.32
83	1	261	38.61
83	1,10	67	60.42
83	1,10	155	49.55
83	1,10	157	68.68
83	1,10	227	52.93
83	1,10	242	67.31
83	1,10	261	63.38
83	1,16	67	48.94
83	1,16	113	34.39
83	1,16	155	36.35
83	1,22	67	62.08
83	1,22	76	64.15
83	1,22	113	51.28
83	1,22	155	51.44
83	1,22	157	85.96
83	1,22	227	54.56
83	1,22	242	64.69
83	1,22	261	65.42
83	2	3	24.92
83	2	8	36.93
83	2	12	43.11
83	2	13	40.24
83	2	14	40.96
83	2	18	22.87
83	2	35	56.30
83	2	51	61.61
83	2	73	42.51
83	2	97	52.76
83	2	114	56.48
83	2	133	58.07
83	2	146	42.69
83	2	150	49.25
83	2	152	57.08
83	2	181	68.73
83	2	188	49.34
83	2	192	51.59
83	2	212	70.49
83	2	219	45.56
83	2	272	41.25
83	2	273	25.00
83	2	295	41.76
83	2	338	26.13
83	2,26	3	32.25
83	2,26	14	48.72
83	2,26	18	29.86
83	2,26	35	62.56
83	2,26	73	49.18
83	2,26	150	56.32
83	2,26	188	59.30
83	2,26	295	48.65
83	2,26	338	32.86
83	2,27	3	47.06
83	2,27	14	61.99
83	2,27	18	42.30
83	2,27	35	73.99
83	2,27	73	64.14
83	2,27	150	70.46
83	2,27	188	69.83
83	2,27	295	63.23
83	2,27	338	47.44
83	3	6	23.13
83	3	15	33.24
83	3	25	17.04
83	3	37	16.69
83	3	38	17.75
83	3	43	14.52
83	3	54	17.28
83	3	56	46.61
83	3	59	27.38
83	3	87	19.46
83	3	91	30.56
83	3	92	44.01
83	3	117	39.04
83	3	118	15.75
83	3	129	37.39
83	3	142	20.24
83	3	151	34.69
83	3	154	31.82
83	3	173	45.54
83	3	182	20.21
83	3	193	40.46
83	3	207	33.65
83	3	221	17.15
83	3	246	26.92
83	3	256	41.90
83	3	259	38.17
83	3	277	17.80
83	3	279	19.96
83	3	283	38.76
83	3	284	45.76
83	3	297	19.87
83	3	302	18.23
83	3	304	17.83
83	3	307	19.28
83	3	315	40.27
83	3	323	49.20
83	3	325	23.97
83	3	326	20.04
83	3	327	19.52
83	3	333	16.52
83	3	334	19.59
83	3,4	6	33.08
83	3,4	15	42.20
83	3,4	25	25.68
83	3,4	43	22.75
83	3,4	54	26.10
83	3,4	59	35.31
83	3,4	91	38.49
83	3,4	92	51.82
83	3,4	117	47.18
83	3,4	118	23.80
83	3,4	129	45.66
83	3,4	142	28.70
83	3,4	151	42.70
83	3,4	154	50.56
83	3,4	182	28.21
83	3,4	207	41.34
83	3,4	259	46.17
83	3,4	277	25.45
83	3,4	283	46.66
83	3,4	284	52.76
83	3,4	302	26.42
83	3,4	304	25.70
83	3,4	307	27.34
83	3,4	315	48.63
83	3,4	325	32.30
83	3,4	327	27.72
83	3,4	333	25.11
83	3,4	334	28.18
83	3,24	6	42.18
83	3,24	15	46.83
83	3,24	25	28.68
83	3,24	37	23.76
83	3,24	43	22.23
83	3,24	54	29.15
83	3,24	59	38.13
83	3,24	91	41.49
83	3,24	92	56.58
83	3,24	117	51.00
83	3,24	118	26.51
83	3,24	129	45.07
83	3,24	142	27.83
83	3,24	151	41.54
83	3,24	154	45.08
83	3,24	182	31.41
83	3,24	193	53.27
83	3,24	207	40.79
83	3,24	221	24.38
83	3,24	259	49.34
83	3,24	277	28.80
83	3,24	283	49.68
83	3,24	284	53.01
83	3,24	302	30.28
83	3,24	304	25.20
83	3,24	307	31.15
83	3,24	315	47.96
83	3,24	325	35.15
83	3,24	326	27.59
83	3,24	327	30.72
83	3,24	333	24.25
83	3,24	334	31.62
83	4	6	24.30
83	4	15	31.13
83	4	25	14.34
83	4	43	13.27
83	4	54	14.46
83	4	59	22.90
83	4	68	21.30
83	4	81	19.01
83	4	91	27.08
83	4	92	42.66
83	4	101	20.87
83	4	116	21.73
83	4	117	38.28
83	4	118	13.32
83	4	129	37.80
83	4	141	42.83
83	4	142	20.62
83	4	151	34.42
83	4	154	27.28
83	4	173	42.14
83	4	182	16.14
83	4	207	33.69
83	4	259	34.08
83	4	267	22.39
83	4	277	13.62
83	4	283	34.20
83	4	284	36.14
83	4	293	17.49
83	4	302	13.20
83	4	304	15.75
83	4	307	18.32
83	4	315	39.01
83	4	322	26.49
83	4	325	19.85
83	4	327	15.27
83	4	333	17.21
83	4	334	15.01
83	4,24	6	32.69
83	4,24	15	42.58
83	4,24	25	23.03
83	4,24	43	23.65
83	4,24	54	23.42
83	4,24	59	33.18
83	4,24	91	37.23
83	4,24	92	51.39
83	4,24	101	30.70
83	4,24	116	33.00
83	4,24	117	47.03
83	4,24	118	21.52
83	4,24	129	45.87
83	4,24	142	29.59
83	4,24	151	42.87
83	4,24	154	43.39
83	4,24	182	26.87
83	4,24	207	41.87
83	4,24	259	44.46
83	4,24	267	33.01
83	4,24	277	24.35
83	4,24	283	44.94
83	4,24	284	49.00
83	4,24	302	24.96
83	4,24	304	26.11
83	4,24	307	26.17
83	4,24	315	48.54
83	4,24	325	29.85
83	4,24	327	25.39
83	4,24	333	26.77
83	4,24	334	25.37
83	4,32	43	33.90
83	4,32	91	46.42
83	4,32	92	61.86
83	4,32	101	45.55
83	4,32	116	41.73
83	4,32	117	57.18
83	4,32	141	62.15
83	4,32	151	54.31
83	4,32	154	47.94
83	4,32	182	36.15
83	4,32	277	33.27
83	4,32	283	54.55
83	5	16	14.65
83	5	19	16.21
83	5	20	31.92
83	5	21	34.69
83	5	52	11.55
83	5	69	31.39
83	5	72	41.69
83	5	82	23.87
83	5	83	38.07
83	5	90	43.45
83	5	98	18.15
83	5	110	33.96
83	5	136	35.46
83	5	137	12.90
83	5	158	17.92
83	5	159	49.11
83	5	160	27.77
83	5	165	15.51
83	5	171	15.96
83	5	174	45.82
83	5	179	53.62
83	5	190	37.06
83	5	191	18.69
83	5	197	23.59
83	5	200	24.69
83	5	233	42.28
83	5	251	56.79
83	5	296	19.25
83	5	299	13.92
83	5	300	29.28
83	5	303	30.45
83	5	316	13.87
83	5	317	49.10
83	5	340	9.82
83	5	341	15.56
83	5,9	19	26.82
83	5,9	20	48.31
83	5,9	52	27.42
83	5,9	82	35.83
83	5,9	83	53.51
83	5,9	110	53.89
83	5,9	159	66.04
83	5,9	160	38.92
83	5,9	165	30.23
83	5,9	174	59.49
83	5,9	179	64.54
83	5,9	191	41.18
83	5,9	200	39.65
83	5,9	233	57.23
83	5,9	251	73.65
83	5,12	20	44.37
83	5,12	52	30.03
83	5,12	82	35.82
83	5,12	83	48.35
83	5,12	110	55.59
83	5,12	159	68.77
83	5,12	160	40.48
83	5,12	165	30.00
83	5,12	174	63.76
83	5,12	179	66.79
83	5,12	191	34.31
83	5,12	200	34.34
83	5,12	233	52.27
83	5,12	251	76.80
83	5,13	16	23.17
83	5,13	20	42.80
83	5,13	21	47.37
83	5,13	52	19.99
83	5,13	69	42.79
83	5,13	98	27.93
83	5,13	110	42.25
83	5,13	137	22.55
83	5,13	158	27.72
83	5,13	159	61.96
83	5,13	160	36.70
83	5,13	165	24.90
83	5,13	171	24.96
83	5,13	174	57.94
83	5,13	179	65.92
83	5,13	191	31.65
83	5,13	197	34.51
83	5,13	200	35.77
83	5,13	233	48.89
83	5,13	251	69.37
83	5,13	299	22.25
83	5,13	300	36.42
83	5,13	303	41.83
83	5,13	316	22.20
83	5,13	340	18.68
83	5,13	341	23.79
83	5,18	20	45.54
83	5,18	52	23.27
83	5,18	82	35.24
83	5,18	83	49.42
83	5,18	110	54.68
83	5,18	159	71.59
83	5,18	160	40.93
83	5,18	165	30.51
83	5,18	174	58.89
83	5,18	179	67.08
83	5,18	191	27.93
83	5,18	200	34.42
83	5,18	233	52.79
83	5,18	251	72.93
83	5,21	20	51.21
83	5,21	52	30.44
83	5,21	110	48.03
83	5,21	159	70.49
83	5,21	160	47.13
83	5,21	165	35.49
83	5,21	179	74.17
83	5,21	200	43.23
83	5,21	233	61.52
83	6	1	21.18
83	6	11	50.48
83	6	22	18.21
83	6	34	13.30
83	6	41	45.27
83	6	57	14.51
83	6	70	48.44
83	6	71	20.25
83	6	78	50.51
83	6	106	40.27
83	6	107	24.93
83	6	112	44.51
83	6	127	19.63
83	6	128	46.10
83	6	132	17.65
83	6	135	49.82
83	6	156	14.82
83	6	157	56.49
83	6	185	50.07
83	6	189	16.24
83	6	196	43.20
83	6	198	20.86
83	6	205	13.27
83	6	210	39.45
83	6	216	16.99
83	6	227	28.30
83	6	230	28.27
83	6	235	33.70
83	6	258	38.80
83	6	268	48.75
83	6	281	25.04
83	6	282	18.87
83	6	286	26.90
83	6	324	15.27
83	6	335	32.65
83	6	339	14.93
83	6,11	1	43.77
83	6,11	11	61.25
83	6,11	34	26.27
83	6,11	57	27.10
